customer_id,channel,send_time,message,reasoning,chat_log,issue_status
115878,twitter_dm_reply,2025-06-27T19:43:52.060843Z,We’re on it! Please DM us more details about your other.,"Based on negative sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @Uber_Support Why is there no phone number ?? I'm literally stranded and now I have to wait for an automated reply this is ridiculous
Support_agent: @115878 We have received your DM and will follow up with you there.",pending customer reply
115880,twitter_dm_reply,2025-06-27T19:43:52.060843Z,We’re on it! Please DM us more details about your technical issue.,"Based on neutral sentiment and support topic 'technical issue', twitter_dm_reply is best.","Customer: 1 hour+ inside an old Altima that smells and has ripped stain seats, with an inexperienced miami driver @115873 standards down now 4 applying!
Support_agent: @115880 We're sorry to hear this was your experience, Ray. Please contact us via https://t.co/aBEgvdNWQN and we'll be in touch.",pending customer reply
115881,twitter_dm_reply,2025-06-27T19:32:52.060843Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @Tesco Tall lady 6ft, slim, was on the till about 15:10, think she had blonde hair. She served the guy after knowing he didn’t queue up like others
Support_agent: @115881 Hi Cade, thanks so much for sending that over. I have sent an email to the Store Manager to look into this for you. 1/2",pending customer reply
115882,twitter_dm_reply,2025-06-27T19:41:52.060843Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @Delta I checked daily and flight 1403 was never offered as an option as I most certainly would have made the adjust on my trip.
Support_agent: @115882 My apologies. If that flight never showed up on your search, that would mean it was full.  *TMT",pending customer reply
115883,twitter_dm_reply,2025-06-27T19:28:52.060843Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @Delta Via DM?
Support_agent: @115883 Please do.  *AFC https://t.co/6iDGBJAc2m",pending customer reply
115884,twitter_dm_reply,2025-06-27T19:36:52.060843Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: .@delta this has been my inflight studio experience today. Nothing works except Twitter #toobadforyouandme https://t.co/VLo4ufL73y
Support_agent: @115884 Oh, no! Please speak to a member of the flt crew for immediate assistance. *AAB",pending customer reply
115885,twitter_dm_reply,2025-06-27T19:42:52.060843Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @Delta I did this some time ago now but haven’t heard from you...
Support_agent: @115885 2/2 https://t.co/6iDGBJAc2m",pending customer reply
115886,twitter_dm_reply,2025-06-27T19:29:52.060843Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @Delta #Again #nothing #bs #no #answers
Support_agent: @115886 Hi Caesar, can you DM your confirmation # to the link provided? I will be glad to look into this for you.   *TBT https://t.co/6iDGBJAc2m",pending customer reply
115887,twitter_dm_reply,2025-06-27T19:33:52.060843Z,We’re on it! Please DM us more details about your technical issue.,"Based on neutral sentiment and support topic 'technical issue', twitter_dm_reply is best.","Customer: @SpotifyCares doesn’t work and i even tried deleting the app
Support_agent: @115887 Could you send us a DM with your account's email address? We'll take a look backstage /CH https://t.co/ldFdZRiNAt",pending customer reply
115889,twitter_dm_reply,2025-06-27T19:31:52.060843Z,We’re on it! Please DM us more details about your technical issue.,"Based on neutral sentiment and support topic 'technical issue', twitter_dm_reply is best.","Customer: @SpotifyCares Yes, multiple times. No changes. I am Premium User an when @115890  send us users to Spotify there should be a bugfree running App 🤨
Support_agent: @115889 Sorry to hear that. The Spotify app on Windows Phone is currently in maintenance mode. More info here: https://t.co/KSq4qse4dE /RS",pending customer reply
115891,email_reply,2025-06-27T19:45:52.060843Z,Thank you for reaching out regarding other. We've sent you an email.,"Based on positive sentiment and support topic 'other', email_reply is best.","Customer: @SpotifyCares ok thx
Support_agent: @115891 No worries. If you have other questions, just give us a shout 😉 /GS",resolved
115892,email_reply,2025-06-27T19:43:52.060843Z,Thank you for reaching out regarding other. We've sent you an email.,"Based on positive sentiment and support topic 'other', email_reply is best.","Customer: @British_Airways Sure, how much would an upgrade cost, out of curiosity?
Support_agent: @115892 Please can you DM us your booking reference, email address and contact number? We can then look into this for you. Thanks. ^Jane",resolved
115893,twitter_dm_reply,2025-06-27T19:28:52.060843Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @British_Airways  will you ever address my complaint/claim?  Or, do you just ignore it until the 2 yrs are up?
Support_agent: @115893 email address and contact telephone number. We'll look into your complaint and contact you for an update 2/2. ^Oliver",pending customer reply
115894,twitter_dm_reply,2025-06-27T19:29:52.060843Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @British_Airways Booking ref MP79V2 and QMAS91 second one is my son's, have sent all info in being told I'm not entitled to anything?
Support_agent: @115894 email address and contact telephone number. We apologise for the delay in our response 2/2. ^Oliver",pending customer reply
115895,twitter_dm_reply,2025-06-27T19:43:52.060843Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @British_Airways can I just confirm the email that would send passport details to change a name on a ticket is __email__?
Support_agent: @115895 Hi Sam, that is the correct email. ^Helen",pending customer reply
115896,twitter_dm_reply,2025-06-27T19:34:52.060843Z,We’re on it! Please DM us more details about your cancellation.,"Based on neutral sentiment and support topic 'cancellation', twitter_dm_reply is best.","Customer: @British_Airways runway is under maintenance at Delhi from 7 nov. flights have been cancelled. Wanted to know status of BA0257, lhr-del 7nov
Support_agent: @115896 Hi Sreejit, we have no info about this as yet. Please keep an eye online as this will be updated as soon as we know. ^Helen",pending customer reply
115897,twitter_dm_reply,2025-06-27T19:37:52.060843Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @British_Airways Amsterdam to London on 28/11/17
London to Athens on 30/11/17 - have received confirmation for this

Contact: +49 1708733216
Support_agent: @115897 We'll check this for you, David. Can you provide us with the booking reference for the confirmation you have? Please send this via DM. ^R",pending customer reply
115898,scheduling_phone_call,2025-06-27T19:38:52.060843Z,We understand your concern about refund. Let’s resolve this quickly over a call.,"Based on negative sentiment and support topic 'refund', scheduling_phone_call is best.","Customer: .@comcastcares tired of getting charged for equipment that was returned months ago. Please stop it.
Support_agent: @115898 I definitely want to make sure your charges are correct. Please DM me your address and phone# so I can better assist. -SLM",escalated
115899,twitter_dm_reply,2025-06-27T19:46:52.060843Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @115900 hi I got some odd text alert from you I don't have your service why would I get alerts
Support_agent: @115899 address, and phone number so I can assist further with this issue. Thanks! -KW",pending customer reply
115901,twitter_dm_reply,2025-06-27T19:29:52.060843Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @comcastcares Phoenix Suns are on auto record. NBA Team Channel 752 trying to record tonight. I only want regular broadcast games recorded like TiVo does.
Support_agent: @115901 If you set a recording for a sports team it will try to record it on any available network. - Matt",pending customer reply
115903,twitter_dm_reply,2025-06-27T19:28:52.060843Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: wow when you want to watch the world series and @115900  decides to have an outage!!!!
Support_agent: @115903 and send us a Direct Message with your account information so that I can see what's going on. –XG",pending customer reply
115904,email_reply,2025-06-27T19:27:52.060843Z,Thank you for reaching out regarding other. We've sent you an email.,"Based on positive sentiment and support topic 'other', email_reply is best.","Customer: @AmericanAir Erica on the lax team is amazing give her a raise ty
Support_agent: @115904 We'll be sure to pass along your kind words! #AATeam",resolved
115905,twitter_dm_reply,2025-06-27T19:28:52.060843Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: Ben Tennyson and an American Airlines pilot. 🎃 #trunkortreat #halloween #2017 #diycostume #parenting @americanair … https://t.co/f1nNHQ0iLa https://t.co/lDViDkRdB1
Support_agent: @115905 Aww, that's definitely a future pilot in the making! #HappyHalloween",pending customer reply
115906,email_reply,2025-06-27T19:43:52.060843Z,Thank you for reaching out regarding other. We've sent you an email.,"Based on positive sentiment and support topic 'other', email_reply is best.","Customer: @AmericanAir Right, but I earned those. I also shouldn’t have to pay to pass them to my own spouse. You need to change your program.
Support_agent: @115906 We're sorry for your frustration.",resolved
115907,email_reply,2025-06-27T19:31:52.060843Z,Thank you for reaching out regarding other. We've sent you an email.,"Based on positive sentiment and support topic 'other', email_reply is best.","Customer: Heading to London tonight will be there for 5 days doing some exciting stuff:) @AmericanAir get the drinks ready I coming aboard:) JB
Support_agent: @115907 It's always a pleasure to have you on board, John. Have a wonderful flight over the pond!",resolved
115908,twitter_dm_reply,2025-06-27T19:33:52.060843Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: Check out these tiny trick-or-treaters all dressed up in our #NICU. Hey @AmericanAir! We have your youngest #pilot in training! #Halloween https://t.co/0C3aXJhiAg
Support_agent: @115908 Pilots, Potter, Pumpkins and Skeletons...oh my! They're all adorable.",pending customer reply
115910,twitter_dm_reply,2025-06-27T19:38:52.060843Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @115911 Sweet! I’m still paying on my 7plus but I have a jump. Any way to find out what to do in my situation and how much money I need to put down?
Support_agent: @115910 Hey, Trevor! Send us a DM, and we'll take a closer look! *KellenF",pending customer reply
115912,scheduling_phone_call,2025-06-27T19:26:52.060843Z,We understand your concern about other. Let’s resolve this quickly over a call.,"Based on negative sentiment and support topic 'other', scheduling_phone_call is best.","Customer: @115913 @115911 By 'upfront' I hope you don't mean 'upfront fees""!  DM sent!
Support_agent: @115912 @115913 Thanks for getting that DM sent over - I've got it and am replying now. https://t.co/93XwcSKFIy *RayButler",escalated
115914,email_reply,2025-06-27T19:25:52.060843Z,Thank you for reaching out regarding technical issue. We've sent you an email.,"Based on positive sentiment and support topic 'technical issue', email_reply is best.","Customer: @TMobileHelp trying to redeem a free tuesday code and its not letting me telling me theres an error can i get help with this?
Support_agent: @115914 Yay for T-Mobile Tuesdays- lets's get you taken care of! Send a DM my way: https://t.co/jGtdfLsVbg *ErikaHoleman",resolved
115915,twitter_dm_reply,2025-06-27T19:29:52.060843Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: T-Mobile So Bs My Internet Stop Working For 3 Hours https://t.co/YISXwAHace
Support_agent: @115915 Well, we'd be happy to take a look at that and see what's going on, Jenny. DM us, we're here to keep you connected. *JoanO",pending customer reply
115916,twitter_dm_reply,2025-06-27T19:42:52.060843Z,We’re on it! Please DM us more details about your other.,"Based on negative sentiment and support topic 'other', twitter_dm_reply is best.","Customer: No. That opportunity has passed. Bad customer experience @115911 &amp; @343   Not going back ever again. #FAIL https://t.co/05pINkDFGd
Support_agent: @115916 Hey we are here and we want to help! If you have any questions feel free to shoot us a DM! *KatGrisham",pending customer reply
115917,twitter_dm_reply,2025-06-27T19:47:52.060843Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @TMobileHelp  https://t.co/tznFggbx3Y
Support_agent: @115917 Can I have you DM me at: https://t.co/rYd2PDuSPi *RobFahl",pending customer reply
115918,twitter_dm_reply,2025-06-27T19:50:52.060843Z,We’re on it! Please DM us more details about your technical issue.,"Based on neutral sentiment and support topic 'technical issue', twitter_dm_reply is best.","Customer: @TMobileHelp @1247 The @10568 code is not working when applied at checkout. Can you please look into this? https://t.co/SJvM7AW24t
Support_agent: @115918 We want this to work perfectly! Do you have at least 10 photos selected? If not, add another and try. DM w/ any questions! *ChrisBradstreet",pending customer reply
115919,twitter_dm_reply,2025-06-27T19:39:52.060843Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @VirginTrains so i wait almost 3 hours and then they are rude and arrogant &amp; unhelpful after which she is raising a technical case https://t.co/yi9oxFMatO
Support_agent: @115919 If you're unhappy with your experience on this call please contact us on our website: https://t.co/rkAZcF6uR3 ^CB",pending customer reply
115920,twitter_dm_reply,2025-06-27T19:25:52.060843Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @VirginTrains hi! i need some help with a booking i need to change, and made a mistake on. who can i contact?
Support_agent: @115920 You'd need to contact our Aftersales team on 0344 556 5650 from 8am ^CB",pending customer reply
115921,twitter_dm_reply,2025-06-27T19:31:52.060843Z,We’re on it! Please DM us more details about your technical issue.,"Based on neutral sentiment and support topic 'technical issue', twitter_dm_reply is best.","Customer: @VirginTrains Hi- does the new app have an option to buy an open return?
Support_agent: @115921 Yes it does. You need to select the return journey then in the ticket flexibility menu you can select open return ^CB",pending customer reply
115922,twitter_dm_reply,2025-06-27T19:34:52.060843Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @VirginTrains My daughter is on the Euston train stuck just outside Preston. Any timeframes for arrival?
Support_agent: @115922 Not at this stage sadly, but the some lines will reopen shortly so services will be on the move ^CB",pending customer reply
115923,twitter_dm_reply,2025-06-27T19:48:52.060843Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @VirginTrains What are your targets for next season? I see your prices go up, so I assume you've set performance targets reflective of that.
Support_agent: @115923 We don't have that information here I'm afraid Andy ^CB",pending customer reply
115924,twitter_dm_reply,2025-06-27T19:35:52.060843Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @VirginTrains We are enroute to Preston Now from Euston. Will we have to wait it out?
Support_agent: @115924 Some lines will be reopening shortly so you'll get through but delays are expected ^CB",pending customer reply
115925,twitter_dm_reply,2025-06-27T19:39:52.060843Z,We’re on it! Please DM us more details about your other.,"Based on negative sentiment and support topic 'other', twitter_dm_reply is best.","Customer: I really hadthe WORST experience ever from start to finish with @SouthwestAir  will never fly internationally again with them
Support_agent: @115925 We're truly sorry to hear that. Please PM us more info so we can followup with you. ^VP",pending customer reply
115926,email_reply,2025-06-27T19:37:52.060843Z,Thank you for reaching out regarding other. We've sent you an email.,"Based on positive sentiment and support topic 'other', email_reply is best.","Customer: Celebrated Halloween on a @southwestair flight with my pumpkin spice @15890 and a delicious (free) @115927 O… https://t.co/GGPGaaFVq2 https://t.co/gnCxPEsaEv
Support_agent: @115926 Happy HalloWN! Bottoms up, Risa! ^SL",resolved
115929,twitter_dm_reply,2025-06-27T19:34:52.060843Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @SouthwestAir Its working again
Support_agent: @115929 Oh good! Happy to hear that, Jenessa. We hope to see you onboard soon! ^MA",pending customer reply
115930,scheduling_phone_call,2025-06-27T19:48:52.060843Z,We understand your concern about refund. Let’s resolve this quickly over a call.,"Based on positive sentiment and support topic 'refund', scheduling_phone_call is best.","Customer: @AskeBay sure will do. Getting refunded by the sellers in the meantime.
Support_agent: @115930 Thanks for the update Simon! Please let us know if there’s anything we can help you with! Have a great day! ^GR",pending customer reply
115932,email_reply,2025-06-27T19:37:52.060843Z,Thank you for reaching out regarding other. We've sent you an email.,"Based on positive sentiment and support topic 'other', email_reply is best.","Customer: Best part of my Halloween? Free drinks on all my @SouthwestAir flights for the holiday👻It’s spooktacular.
Support_agent: @115932 We love to give out free boos so much, we're basically ghosts! Happy HalloWN and bottoms up! ^SL",resolved
115933,twitter_dm_reply,2025-06-27T19:47:52.060843Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @SouthwestAir Me to! I'm super excited, get to try this entire trip all over again, and at least this time I know I'll have the best time due to y'all ☺️
Support_agent: @115933 That's music to our ears! They call us Southbest for a reason. ^SL",pending customer reply
115934,twitter_dm_reply,2025-06-27T19:40:52.060843Z,We’re on it! Please DM us more details about your technical issue.,"Based on neutral sentiment and support topic 'technical issue', twitter_dm_reply is best.","Customer: @SouthwestAir Why would we be receiving errors when we try to check-in? Our flight takes off at 4 but we keep getting error messages...
Support_agent: @115934 Happy to take a look into this, Christine. Please DM us your confirmation number so we can follow up. ^MA",pending customer reply
115935,email_reply,2025-06-27T19:25:52.060843Z,Thank you for reaching out regarding other. We've sent you an email.,"Based on positive sentiment and support topic 'other', email_reply is best.","Customer: I’d fly @SouthwestAir any day of the year, but they make #Halloween really fun to travel on 🎃💀👻
Support_agent: @115935 HalloWN for the win! We sure enjoyed spending this spooky day with you, Abbye. ^MA",resolved
115936,twitter_dm_reply,2025-06-27T19:42:52.060843Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: EVERYTIME i sell something on @115937 @AskeBay the bid comes back as fraudulent and i have to repost.  7 days wasted.  I’m done.  Ugh.
Support_agent: @115936 Hi. Sorry to hear the buyers have not followed through. Did you open an unpaid item claim? You can set buyer requirements which will block buyers who have strikes against them which will reduce this from happening. See here&gt; https://t.co/5GCQb0IEA0. Thanks ^SG",pending customer reply
115938,twitter_dm_reply,2025-06-27T19:35:52.060843Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @AskeBay Need to contact customer service directly. Please DM contact email for customer service
Support_agent: @115938 As the seller is responsible for the courier, they can claim for lost items from the courier. You still have to open a claim through eBay to be protected. Please follow the previous steps. We cant outbound DM. You can DM us if you have any other questions. ^SG",pending customer reply
115939,twitter_dm_reply,2025-06-27T19:46:52.060843Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @hulu_support Getting to the lists of episodes.  It’s not difficult.  Just way more annoying.  Plus you can’t see as many choices on screen at once.
Support_agent: @115939 Apologies for the difficulties! That was definitely not our intention. We'll absolutely pass on your feedback to our developers.",pending customer reply
115941,twitter_dm_reply,2025-06-27T19:46:52.060843Z,We’re on it! Please DM us more details about your login issue.,"Based on neutral sentiment and support topic 'login issue', twitter_dm_reply is best.","Customer: @hulu_support Hi! Someone changed my password (hacked). Asked reset link x 3 over an hour ago - no email. Not in junk. What can I do?
Support_agent: @115941 Sorry for the delay and trouble, Melanie! So we can get our team on this with you, please call using: https://t.co/LkhXOWWq74.",pending customer reply
115942,twitter_dm_reply,2025-06-27T19:50:52.060843Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @hulu_support It’s not intuitive. Takes me too long to find the episode I want instead of the episode presented to me.
Support_agent: @115942 If browsing from Home, press the option for more details &gt; go to the show page &gt; use the Episodes tab to browse/pick an ep.",pending customer reply
115945,twitter_dm_reply,2025-06-27T19:46:52.060843Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @hulu_support Sounds like generic #yourenotgonnafixit replh
Support_agent: @115945 We can't make any promises about HDMI streaming, but rest assured that we care about your concerns and have shared the feedback.",pending customer reply
115947,twitter_dm_reply,2025-06-27T19:47:52.060843Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @115940 What if you do like @115948 and @115888 and have a student discount
Support_agent: @115947 You'll be glad to know that if you have a Spotify student account, you can get Hulu for free! https://t.co/dxpbd9X6kS. 🎶 💚 📺",pending customer reply
115949,twitter_dm_reply,2025-06-27T19:25:52.060843Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @GWRHelp Do u expect people to travel with a compass???
Support_agent: @115949 Head to the multi-storey car park, outside you will see a sign for rail replacement. Phil.",pending customer reply
115950,scheduling_phone_call,2025-06-27T19:31:52.060843Z,We understand your concern about other. Let’s resolve this quickly over a call.,"Based on negative sentiment and support topic 'other', scheduling_phone_call is best.","Customer: @sprintcare Well if you could fix your fucking potato towers out here in Albuquerque that would be a start. https://t.co/qyDs2dbgQI
Support_agent: @115950 Hi there! Service issues huh? Let us take a look into this for you. Shoot us a DM to assist further. -JA",escalated
115951,twitter_dm_reply,2025-06-27T19:35:52.060843Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @115913 I'm a #TMobile customer getting the runaround from @115714 to unlock ported phones. Now my kids don't have phones 2nite. Help!
Support_agent: @115951 Get started here: https://t.co/dYSbRQ3CL0 Conversation will be continued in your secured web browser. -FR",pending customer reply
115952,twitter_dm_reply,2025-06-27T19:45:52.060843Z,We’re on it! Please DM us more details about your technical issue.,"Based on neutral sentiment and support topic 'technical issue', twitter_dm_reply is best.","Customer: @115714 After those 12 months, if you decided to upgrade what happens to the remaining 6 months if you’re on a 18 mo Flex lease like me?
Support_agent: @115952 Hey we would love to further educate you on our amazing Sprint Flex Lease option. Send us a DM lets chat. -CW",pending customer reply
115953,twitter_dm_reply,2025-06-27T19:29:52.060843Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @115714 you wanna actually turn on your internet towers to work or nah?
Support_agent: @115953 Hey Tayler, having service issues? Shoot us a DM for further assistance! -RW",pending customer reply
115954,scheduling_phone_call,2025-06-27T19:31:52.060843Z,We understand your concern about other. Let’s resolve this quickly over a call.,"Based on negative sentiment and support topic 'other', scheduling_phone_call is best.","Customer: @115955 I need you idiots to stop sending me to collections. YOU owed ME money. I owe you nothing. Get your shit together.
Support_agent: @115954 I can look into that for you. Can you please send me your account or phone number directly in a private message? ^AS",escalated
115956,email_reply,2025-06-27T19:41:52.060843Z,Thank you for reaching out regarding other. We've sent you an email.,"Based on positive sentiment and support topic 'other', email_reply is best.","Customer: @Ask_Spectrum You don’t follow me so I can’t never mind we’ll call but gotta say @11 was great, jury still out on @12
Support_agent: @115956 I apologize. We're now following you. ^RR",resolved
115957,twitter_dm_reply,2025-06-27T19:37:52.060843Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @sainsburys what are you doing to reduce the use of single use plastic in the product lines you carry? #reducewaste
Support_agent: @115957 ...products. By 2020, we'll make sure that our own packaging has been reduced by half compared to 2005. Reid 2/2",pending customer reply
115958,twitter_dm_reply,2025-06-27T19:47:52.060843Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: don’t forget to cop your $3 @Chipotletweets burrito today ✨ https://t.co/Yho0pkQhbI
Support_agent: @115958 True story! Thanks for stopping by – enjoy that burrito. -Becky",pending customer reply
115960,twitter_dm_reply,2025-06-27T19:39:52.060843Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @ChipotleTweets I didn't know my boy ordered half a bowl... #WheresTheRice? https://t.co/Qmqiy3nYIg
Support_agent: @115960 That doesn't look right. Please tell us more: https://t.co/Ax7W1Dx3Y9 -Becky",pending customer reply
115961,twitter_dm_reply,2025-06-27T19:27:52.060843Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: @ChipotleTweets We got two burritos, chips and queso. 👍🏼
Support_agent: @115961 Delish! Well played. -Becky",pending customer reply
115962,twitter_dm_reply,2025-06-27T19:29:52.060843Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: Shoutout to @ChipotleTweets for doing the $3 deal. 🙏🏼
Support_agent: @115962 Shout out to you for stopping by! -Becky",pending customer reply
115963,email_reply,2025-06-27T19:28:52.060843Z,Thank you for reaching out regarding other. We've sent you an email.,"Based on positive sentiment and support topic 'other', email_reply is best.","Customer: nothing but the most respect for @ChipotleTweets and this $3 BOOrito
Support_agent: @115963 Nothing but love for you, my friend. -Becky",resolved
115965,twitter_dm_reply,2025-06-27T19:30:52.060843Z,We’re on it! Please DM us more details about your technical issue.,"Based on neutral sentiment and support topic 'technical issue', twitter_dm_reply is best.","Customer: @ChipotleTweets cant order online, says ""cannot connect to chipotle supercomputer."" on the app.
Support_agent: @115965 We've turned it off since it's our annual Boorito promo, but it'll be back on tomorrow. -Becky",pending customer reply
115966,twitter_dm_reply,2025-06-27T19:36:52.060843Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: Going to @ChipotleTweets expecting a $3 boorito w/o wearing a costume is like going trick or treating w/o a costume &amp; expecting candy. #no
Support_agent: @115966 So true. -Becky",pending customer reply
115967,twitter_dm_reply,2025-06-27T19:44:52.060843Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: Halloween isn’t complete unless you get your @ChipotleTweets bowl with guacamole for $3 for wearing a costume! #buzzlightyear #halloween
Support_agent: @115967 So true! -Becky",pending customer reply
115968,twitter_dm_reply,2025-06-27T19:28:52.060843Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: Wore my @79588 hoodie to @ChipotleTweets w/whole family in costume &amp; it scored me my boo-rito bowl for $3 😄🎃 #ScientistForHalloween https://t.co/lqBOtbjAmL
Support_agent: @115968 We dig it! Thanks for stopping by. Happy Halloween!",pending customer reply
115969,email_reply,2025-06-27T19:36:52.060843Z,Thank you for reaching out regarding other. We've sent you an email.,"Based on positive sentiment and support topic 'other', email_reply is best.","Customer: Hey @ChipotleTweets why don't you have chorizo anymore it was the best thing on the menu
Support_agent: @115969 It was my favorite, too. My apologies for any frustration. -Becky",resolved
115970,email_reply,2025-06-27T19:40:52.060843Z,Thank you for reaching out regarding technical issue. We've sent you an email.,"Based on positive sentiment and support topic 'technical issue', email_reply is best.","Customer: Oh what a Happy Halloween it is 🙌🏼 @ChipotleTweets https://t.co/UvC4oAnUwE
Support_agent: @115970 Yes! I love it. And Shawn's cards are the best. -Becky",resolved
115971,email_reply,2025-06-27T19:41:52.060843Z,Thank you for reaching out regarding other. We've sent you an email.,"Based on positive sentiment and support topic 'other', email_reply is best.","Customer: Boorito!!! One of my favorite Halloween traditions. ❤️👻✨🥑🌽🥗 @ChipotleTweets https://t.co/rLKJ3uvw7c
Support_agent: @115971 Same! What's your go-to order? -Becky",resolved
115972,twitter_dm_reply,2025-06-27T19:49:52.060843Z,We’re on it! Please DM us more details about your other.,"Based on neutral sentiment and support topic 'other', twitter_dm_reply is best.","Customer: i just spent $3.00 even on a boorito from @ChipotleTweets 😍
Support_agent: @115972 Best day of the year! -Becky",pending customer reply
115973,email_reply,2025-06-27T19:38:52.060843Z,Thank you for reaching out regarding other. We've sent you an email.,"Based on positive sentiment and support topic 'other', email_reply is best.","Customer: My favorite holiday... $3 booritos at Chipotyay! @chipotletweets 🎃🌯👻
#chipchiphooray #chipotyay… https://t.co/MC6QVqAt1z
Support_agent: @115973 Thanks for stopping by! That's a great looking duo right there. -Becky",resolved
115974,email_reply,2025-06-27T19:40:52.060843Z,Thank you for reaching out regarding other. We've sent you an email.,"Based on positive sentiment and support topic 'other', email_reply is best.","Customer: I guess my soccer player costume wasn't good enough for a $3 burrito @ChipotleTweets
Support_agent: @115974 That doesn't sound right. Please tell us more here: https://t.co/Ax7W1Dx3Y9 -Becky",resolved
